,label,dist_embeds,q_flan-t5-small,q_flan-t5-base,q_flan-t5-large,q_flan-t5-xl,q_flan-t5-xxl,q_flan-ul2,q_text-ada-001,q_text-babbage-001,q_text-curie-001,q_text-davinci-001,q_text-davinci-002,q_text-davinci-003,q_chatgpt
0,0,0.936115600168705,0,0,0,0,0,0,0,0,0,0,0,0,0
1,0,1.1191210970282555,0,0,0,0,0,0,1,0,0,0,0,0,0
2,0,0.9622220136225224,0,0,0,0,0,0,0,0,0,0,0,0,0
3,0,0.8730291873216629,0,0,0,0,0,0,0,0,0,0,0,0,0
4,0,0.8798198625445366,0,0,0,0,0,0,0,0,0,0,0,0,0
5,0,0.9652973115444183,0,0,0,0,0,0,0,0,0,0,0,0,0
6,0,0.9774519484490156,0,0,0,0,0,0,0,0,0,0,0,0,0
7,0,0.8225075006484985,0,0,0,0,0,0,0,0,0,0,0,0,0
8,0,0.9442004598677158,0,0,0,0,0,0,0,0,0,0,0,0,0
9,0,0.9158541709184647,0,0,0,0,0,0,0,0,0,0,0,0,0
10,0,1.0180614423006773,0,0,0,0,0,0,0,0,0,0,0,0,0
11,0,0.9876712197437882,0,0,0,0,0,0,0,0,0,0,0,0,0
12,0,0.8636275827884674,0,0,0,0,0,0,0,0,0,0,0,0,0
13,0,0.9999625198506692,0,0,0,0,0,0,0,0,0,0,0,0,0
14,0,0.9796654134988785,0,0,0,0,0,0,0,0,0,0,0,0,0
15,0,0.9751630574464798,0,0,0,0,0,0,0,0,0,0,0,0,0
16,0,0.907310925424099,0,0,0,0,0,0,0,0,0,0,0,0,0
17,0,0.9157729372382164,0,0,0,0,0,0,0,0,0,0,0,0,0
18,0,1.129154533147812,0,0,0,0,0,0,0,0,0,0,0,0,0
19,0,0.8309709429740906,0,0,0,0,0,0,0,0,0,0,0,0,0
20,0,0.9813027214258909,0,0,0,0,0,0,0,0,0,0,0,0,0
21,1,0.9788455069065094,0,0,0,0,1,1,0,0,0,0,0,0,0
22,0,0.9962533379439265,0,0,0,0,0,0,0,0,0,0,0,0,0
23,0,0.8242088705301285,0,0,0,0,0,0,0,0,0,0,0,0,0
24,0,1.0383232794702053,0,0,0,0,0,0,0,0,0,0,0,0,0
25,0,1.033294439315796,0,0,0,0,0,0,0,0,0,0,0,0,0
26,0,0.8881868273019791,0,0,0,0,0,0,0,0,0,0,0,0,0
27,0,1.0204070210456848,0,0,0,0,0,0,0,0,0,0,0,0,0
28,0,0.9082193896174431,0,0,0,1,0,0,0,0,0,0,0,0,0
29,0,1.0295222476124763,0,0,0,0,0,0,0,0,0,0,0,0,0
30,0,0.9409090876579285,0,0,0,0,0,0,0,0,0,0,0,0,0
31,0,0.919767439365387,0,0,0,0,0,0,0,0,0,0,0,0,0
32,0,0.8290790915489197,0,0,0,0,0,0,0,0,0,0,0,0,0
33,0,0.8732056617736816,0,0,0,0,0,0,0,0,0,0,0,0,0
34,0,0.7685025930404663,0,0,0,1,0,0,0,0,0,0,0,0,0
35,0,0.9676353894174099,0,0,0,0,0,0,0,0,0,0,0,0,0
36,0,0.9674211144447327,0,0,0,0,0,0,1,0,0,0,0,0,0
37,0,0.9630453959107399,0,0,0,0,0,0,0,0,0,0,0,0,0
38,0,1.002248153788969,0,0,0,0,0,0,0,0,0,0,0,0,0
39,0,0.9133889079093933,0,0,0,0,0,0,0,0,0,0,0,0,0
40,0,0.9397028796374798,0,0,0,0,0,0,0,0,0,0,0,0,0
41,0,1.0293489284813404,0,0,0,0,0,0,0,0,0,0,0,0,0
42,0,1.0454857721924782,0,0,0,0,0,0,0,0,0,0,0,0,0
43,0,0.9319446757435799,0,0,0,0,0,0,1,0,0,0,0,0,0
44,0,0.9652973227202892,0,0,0,0,0,0,0,0,0,0,0,0,0
45,0,0.9327236711978912,0,0,0,0,0,0,0,0,0,0,0,0,0
46,0,0.9253782704472542,0,0,0,0,0,0,0,0,0,0,0,0,0
47,0,0.9712835308164358,0,0,0,0,0,0,0,0,0,0,0,0,0
48,0,0.8225075006484985,0,0,0,0,0,0,0,0,0,0,0,0,0
49,0,0.9104902148246765,0,0,0,0,0,0,0,0,0,0,0,0,0
50,0,0.9438414461910725,0,0,0,0,0,0,1,0,0,0,0,0,0
51,0,0.9181963130831718,0,0,0,0,0,0,1,0,0,0,0,0,0
52,0,0.9435124397277832,0,0,0,0,0,0,0,1,0,0,0,0,0
53,0,0.9245361611247063,0,0,0,0,0,0,0,0,0,0,0,0,0
54,0,1.0351232141256332,0,0,0,0,0,0,0,0,0,0,0,0,0
55,0,0.9314243048429489,0,0,0,0,0,0,1,0,0,0,0,0,0
56,0,0.9777887891978025,0,0,0,0,0,0,0,0,0,0,0,0,0
57,0,0.9753813315182924,0,0,0,0,0,0,0,0,0,0,0,0,0
58,0,0.9422622844576836,0,0,0,0,0,0,0,0,0,0,0,0,1
59,0,0.9039564579725266,0,0,0,0,0,0,0,0,0,0,0,0,0
60,0,0.8309709429740906,0,0,0,0,0,0,0,0,0,0,0,0,0
61,0,1.0775463953614235,0,0,0,0,0,0,0,0,0,0,0,0,0
62,0,0.9448136165738106,0,0,0,0,0,0,0,0,0,0,0,0,0
63,1,0.7117587327957153,0,0,1,1,1,1,0,0,0,1,1,1,1
64,0,0.871223121881485,0,0,0,0,0,0,0,0,0,0,0,0,0
65,0,0.9622665159404278,0,0,0,0,0,0,0,0,0,0,0,0,0
66,0,0.8999805748462677,0,0,0,0,0,0,0,0,0,0,0,0,0
67,0,0.8712171763181686,0,0,0,0,1,0,0,0,0,0,0,0,0
68,0,0.9794495198875666,0,0,0,0,0,0,0,0,0,0,0,0,0
69,0,0.9314243048429489,0,0,0,0,0,0,1,0,0,0,0,0,0
70,0,0.7755303382873535,0,0,0,1,0,0,0,0,0,0,0,0,0
71,0,0.9767648503184319,0,0,0,0,0,0,0,0,0,0,0,0,0
72,0,0.923889733850956,0,0,0,0,0,0,0,0,0,0,0,0,0
73,0,0.9580695964396,0,0,0,0,0,0,0,0,0,0,0,0,0
74,0,0.899043619632721,0,0,0,0,0,0,0,0,0,0,0,0,0
75,0,0.9194580689072609,0,0,0,0,0,0,0,0,0,0,0,0,0
76,0,1.0308783240616322,0,0,0,0,0,0,1,0,0,0,0,0,0
77,0,0.9700234308838844,0,0,0,0,0,0,1,0,0,0,0,0,0
78,0,1.061034258455038,0,0,0,0,0,0,0,0,0,0,0,0,0
79,0,0.9241058602929115,0,0,0,0,0,0,0,0,0,0,0,0,0
80,0,0.8552042692899704,0,0,0,0,0,0,0,0,0,0,0,0,0
81,0,0.8201136887073517,0,0,0,0,0,0,0,0,0,0,0,0,0
82,0,1.0214240606874228,0,0,0,0,0,0,0,0,0,0,0,0,0
83,0,1.031286034733057,0,0,0,0,0,0,0,0,0,0,0,0,0
84,0,0.9494476690888405,0,0,0,0,0,0,0,0,0,0,0,0,0
85,0,0.8309691846370697,0,0,0,0,0,0,0,0,0,0,0,0,0
86,0,0.9901046296581626,0,0,0,0,0,0,1,0,0,0,0,0,0
87,0,1.011476894840598,0,0,0,0,0,0,0,0,0,0,0,0,1
88,0,0.8218252956867218,0,0,0,0,0,0,0,0,0,0,0,0,0
89,0,0.9650047495961189,0,0,0,0,0,0,0,0,0,0,0,0,0
90,0,0.9889447968453169,0,0,0,0,0,0,1,0,0,0,0,0,0
91,0,1.0453184209764004,0,0,0,0,0,0,0,0,0,0,0,0,0
92,0,0.915329098701477,0,0,0,0,0,0,0,0,0,0,0,0,0
93,0,1.019821286201477,0,0,0,0,0,0,1,0,0,0,0,0,0
94,0,0.8930060490965843,0,0,0,0,0,0,0,0,0,0,0,0,0
95,0,1.001510679605417,0,0,0,0,0,0,0,0,0,0,0,0,0
96,0,0.9309047758579254,0,0,0,0,0,0,0,0,0,0,0,0,0
97,0,0.9670683033764362,0,0,0,0,0,0,0,0,0,0,0,0,0
98,0,0.8869346082210541,0,0,0,0,0,0,0,0,0,0,0,0,0
99,0,0.9701052196323872,0,0,0,0,0,0,0,0,0,0,0,0,0
100,0,0.9760500285774469,0,0,0,0,0,0,1,0,0,0,0,0,0
101,0,0.9897145489230752,0,0,0,0,0,0,0,0,0,0,0,0,0
102,0,0.9514967165887356,0,0,0,0,0,0,0,0,0,0,0,0,0
103,0,0.8290790915489197,0,0,0,0,0,0,0,0,0,0,0,0,0
104,0,0.9064969420433044,0,0,0,0,0,0,0,0,0,0,0,0,0
105,0,1.052828747779131,0,0,0,0,0,0,0,0,0,0,0,0,0
106,0,0.9207182377576828,0,0,0,0,0,0,0,0,0,0,0,0,0
107,0,1.0415301881730556,0,0,0,0,0,0,0,0,0,0,0,0,0
108,0,0.948933906853199,0,0,0,0,0,0,0,0,0,0,0,0,0
109,0,0.8401377946138382,0,0,0,0,0,0,0,0,0,0,0,0,1
110,0,0.8839920684695244,0,0,0,0,0,0,0,0,0,0,0,0,0
111,0,0.9440423473715782,0,0,0,0,0,0,0,0,0,0,0,0,0
112,0,0.9024679288268089,0,0,0,0,0,0,0,0,0,0,0,0,0
113,0,0.9643153659999371,0,0,0,0,0,0,1,0,0,0,0,0,0
114,0,0.954585749655962,0,0,0,0,0,0,0,0,0,0,0,0,0
115,0,0.9739156514406204,0,0,0,0,0,0,0,0,0,0,0,0,0
116,0,1.0345711708068848,0,0,0,0,0,0,0,0,0,0,0,0,0
117,0,1.0457864925265312,0,0,0,0,0,0,0,0,0,0,0,0,0
118,0,1.0021487195044756,0,0,0,0,0,0,0,0,0,0,0,0,0
119,0,1.0322531834244728,0,0,0,0,0,0,0,0,0,0,0,0,0
120,0,0.9196713715791702,0,0,0,0,0,0,0,0,0,0,0,0,0
121,0,0.9211228564381599,0,0,0,0,0,0,0,0,0,0,0,0,0
122,0,0.8258024156093597,0,0,0,0,0,0,0,0,0,0,0,0,0
123,0,0.9552323445677757,0,0,0,0,0,0,0,0,0,0,0,0,0
124,0,0.9621923975646496,0,0,0,0,0,0,0,0,0,0,0,0,0
125,0,0.948933906853199,0,0,0,0,0,0,0,0,0,0,0,0,0
126,0,0.8703344613313675,0,0,0,0,0,0,0,0,0,0,0,0,0
127,0,0.9533274173736572,0,0,0,0,0,0,0,0,0,0,0,0,0
128,0,0.7929277271032333,0,0,0,0,0,0,0,0,0,0,0,0,0
129,0,0.7608460634946823,0,0,1,1,1,1,0,0,0,1,0,0,0
130,0,0.9319446757435799,0,0,0,0,0,0,1,0,0,0,0,0,0
131,0,1.0023920310195535,0,0,0,0,0,0,0,0,0,0,0,0,0
132,1,0.9868155345320702,0,0,0,1,1,1,0,0,0,0,0,0,0
133,0,0.9512053951621056,0,0,0,0,0,0,0,0,0,0,0,0,0
134,0,0.9366368427872658,0,0,0,0,0,0,0,0,0,0,0,0,0
135,0,0.9246351346373558,0,0,0,0,0,0,0,0,0,0,0,0,0
136,0,0.953155018389225,0,0,0,0,0,0,0,0,0,0,0,0,0
137,0,0.910885639488697,0,0,0,0,0,0,0,0,0,0,0,0,0
138,0,0.8763370215892792,0,0,0,0,0,0,0,0,0,0,0,0,0
139,0,0.9686822555959225,0,0,0,0,0,0,0,0,0,0,0,0,0
140,0,1.0518326088786125,0,0,0,0,0,0,0,0,0,0,0,0,0
141,0,0.8652556985616684,0,0,0,0,0,0,0,0,0,0,0,0,0
142,0,0.9245053604245186,0,0,0,0,0,0,0,0,0,0,0,0,0
143,0,1.0472845621407032,0,0,0,0,0,0,0,0,0,0,0,0,0
144,0,0.9532280080020428,0,0,0,0,0,0,0,0,0,0,0,0,0
145,0,0.952071201056242,0,0,0,0,0,0,0,0,0,0,0,0,0
146,0,0.9952148888260126,0,0,0,0,0,0,0,0,0,0,0,0,0
147,0,0.9890693360939622,0,0,0,0,0,0,0,0,0,0,0,0,0
148,0,0.8915309682488441,0,0,0,0,0,0,0,0,0,0,0,0,0
149,0,0.8401377946138382,0,0,0,0,0,0,0,0,0,0,0,0,1
150,0,0.9487375691533089,0,0,0,0,0,0,0,0,0,0,0,0,0
151,0,1.040817566215992,0,0,0,0,0,0,0,0,0,0,0,0,0
152,0,0.8857546895742416,0,0,0,0,0,0,1,0,0,0,0,0,0
153,0,0.9461250230669975,0,0,0,0,0,0,0,0,0,0,0,0,0
154,1,0.9683068878948689,0,0,0,0,1,1,0,0,0,0,0,0,0
155,0,1.0402482971549034,0,0,0,0,0,0,0,0,0,0,0,0,0
156,0,0.9832321498543024,0,0,0,0,0,0,0,0,0,0,0,0,0
157,0,0.9442905820906162,0,0,0,0,0,0,0,0,0,0,0,0,0
158,0,0.9558763913810253,0,0,0,0,0,0,0,0,0,0,0,0,0
159,0,0.9358635321259499,0,0,0,0,0,0,0,0,0,0,0,0,0
160,0,0.8646979928016663,0,0,0,0,0,0,0,0,0,0,0,0,0
161,0,0.9228816404938698,0,0,0,0,0,0,0,0,0,0,0,0,0
162,0,0.8873928561806679,0,0,0,0,0,0,0,0,0,0,0,0,0
163,0,0.9952148888260126,0,0,0,0,0,0,0,0,0,0,0,0,0
