,label,dist_embeds,q_flan-t5-small,q_flan-t5-base,q_flan-t5-large,q_flan-t5-xl,q_flan-t5-xxl,q_flan-ul2,q_text-babbage-001,q_text-curie-001,q_text-davinci-001,q_text-davinci-002,q_text-davinci-003,q_chatgpt
0,0,0.9768774919211864,0,0,0,0,1,1,1,0,0,0,0,1
1,0,0.8613947182893753,0,0,0,0,0,0,1,0,0,0,0,1
2,0,0.8297369033098221,0,0,0,0,1,1,1,1,0,0,0,1
3,0,0.8977313339710236,0,0,0,0,1,1,1,0,0,0,0,1
4,0,0.8076347261667252,0,0,0,0,0,1,1,0,0,0,0,0
5,0,0.7808265537023544,0,0,0,0,0,1,1,1,0,0,0,0
6,0,0.8518403172492981,0,0,0,1,1,1,1,0,0,0,0,0
7,0,0.9331222251057625,0,0,0,0,0,0,1,0,0,0,0,0
8,0,0.7666997015476227,0,0,0,0,0,1,1,0,0,0,0,0
9,0,0.8233292102813721,0,0,0,0,1,1,1,0,0,0,0,0
10,0,0.7765616029500961,0,0,0,0,1,1,1,0,0,0,0,1
11,0,0.817239373922348,0,0,0,0,0,0,1,1,0,0,0,0
12,0,0.8054156601428986,0,0,0,0,0,0,1,0,0,0,0,1
13,0,0.8105633854866028,0,0,0,0,0,0,1,0,0,0,0,0
14,0,0.9997497238218784,0,0,0,0,0,1,1,0,0,0,0,1
15,0,0.9586094804108143,0,0,0,0,0,0,1,1,0,0,0,0
16,0,0.8156503438949585,0,0,0,0,0,0,1,0,0,0,0,1
17,0,0.8717169165611267,0,0,0,0,1,1,1,0,0,0,0,1
18,0,0.8864547982811928,0,0,0,0,0,1,1,0,0,0,0,1
19,0,0.7780075520277023,0,0,0,0,0,1,1,0,0,0,0,0
20,0,0.8520126640796661,0,0,0,0,1,1,1,0,0,0,0,1
21,0,0.8256280273199081,0,0,0,0,1,1,1,1,0,0,0,1
22,0,0.9193173721432686,0,0,0,0,0,0,1,0,0,0,0,0
23,0,0.868318721652031,0,0,0,0,1,1,1,0,0,0,0,1
24,0,0.8089206963777542,0,0,0,0,1,1,1,0,0,0,0,1
25,0,0.812221571803093,0,0,0,0,0,1,1,0,0,0,0,1
26,0,0.8115069717168808,0,0,0,0,0,0,1,0,0,0,0,1
27,0,0.918208010494709,0,0,0,0,0,1,1,0,0,0,0,1
28,0,0.8451614677906036,0,0,0,0,0,0,1,0,0,0,0,1
29,0,0.9039485901594162,0,0,0,0,1,1,1,1,0,1,0,1
30,0,0.8244146406650543,0,0,0,0,1,1,1,0,0,0,0,0
31,0,0.6888188421726227,0,0,0,0,0,0,1,0,0,0,0,0
32,0,0.7165074050426483,0,0,0,0,0,0,1,0,0,0,0,0
33,0,0.8784326463937759,0,0,0,0,0,1,1,1,0,0,0,1
34,0,0.8525218963623047,0,0,0,0,0,1,1,0,0,0,0,1
35,0,0.8939439728856087,0,0,0,0,1,1,1,0,0,0,0,0
36,0,0.9754657484591007,0,0,0,0,1,1,1,1,0,0,0,1
