,label,dist_embeds,q_flan-t5-small,q_flan-t5-base,q_flan-t5-large,q_flan-t5-xl,q_flan-t5-xxl,q_flan-ul2,q_text-babbage-001,q_text-curie-001,q_text-davinci-001,q_text-davinci-002,q_text-davinci-003,q_chatgpt
0,0,0.746339738368988,1,0,1,1,1,1,0,0,1,0,0,1
1,0,0.6308695673942566,0,0,1,1,1,1,0,0,1,1,0,1
2,0,0.722313404083252,0,0,0,0,0,0,0,0,0,0,0,0
3,0,0.7169669568538666,0,0,0,0,0,0,0,0,1,0,0,0
4,0,0.7634911984205246,0,0,0,0,0,0,0,0,0,0,0,0
5,0,0.7821891456842422,0,0,0,0,0,0,0,0,0,0,0,0
6,0,0.7327056229114532,0,0,0,0,0,0,0,0,1,0,0,0
7,0,0.8165973424911499,0,0,0,1,1,1,0,0,0,0,0,0
8,0,0.7238674461841583,0,0,1,0,0,0,0,0,0,0,0,0
9,0,0.7785501480102539,0,0,0,0,0,0,0,0,0,0,0,0
10,0,0.7440991997718811,0,0,0,0,0,0,0,0,0,0,0,0
11,0,0.6831407248973846,0,0,0,0,1,0,0,0,1,0,0,0
12,0,0.7062474191188812,0,0,1,1,1,1,0,0,1,0,0,1
13,0,0.7663043886423111,0,1,1,0,1,0,0,0,0,0,0,0
14,0,0.6945064067840576,0,0,0,0,0,0,0,0,0,0,0,0
15,0,0.6676384806632996,0,0,0,0,0,0,0,0,0,0,0,0
16,0,0.6750966310501099,0,0,0,0,0,0,0,0,0,0,0,0
17,0,0.6316131949424744,0,0,0,0,0,0,0,0,0,0,0,0
18,0,0.71442511677742,0,0,0,0,0,0,0,0,0,0,0,0
19,0,0.7267791330814362,0,1,1,1,1,1,0,0,1,0,0,0
20,0,0.7452763319015503,0,0,0,0,0,0,0,0,0,0,0,0
21,0,0.8786162734031677,0,0,0,0,0,0,0,0,0,0,0,0
22,0,0.6780966520309448,0,0,0,0,0,0,0,0,0,0,0,0
23,0,0.709118127822876,0,0,0,0,0,0,0,0,0,0,0,0
24,0,0.748702347278595,0,0,0,0,0,0,0,0,0,0,0,0
25,0,0.8238208442926407,0,0,0,0,0,0,0,0,0,0,0,0
26,0,0.9410880096256733,0,0,0,0,0,0,0,0,0,0,0,0
27,0,0.7683633416891098,0,0,0,0,0,1,0,0,0,0,0,0
28,0,0.6985324025154114,0,0,0,0,0,0,0,0,0,0,0,0
29,0,0.6587809026241302,0,1,1,1,1,1,0,0,1,1,0,1
30,0,0.6285627782344818,0,0,0,0,0,0,0,0,0,0,0,0
31,0,0.693832516670227,1,1,0,0,0,0,0,0,0,0,0,0
32,0,0.8673729002475739,0,0,0,0,0,0,0,0,0,0,0,0
33,0,0.7118492722511292,0,0,0,0,0,0,0,0,0,0,0,0
34,0,0.7526931762695312,0,0,0,0,1,1,0,0,0,0,0,0
35,0,0.6374139785766602,0,0,0,0,0,0,0,0,0,0,0,0
36,0,0.6378511786460876,1,0,1,1,1,1,0,0,0,0,0,1
37,0,0.8045863509178162,0,0,1,0,0,0,0,0,0,0,0,0
38,0,0.7270700931549072,0,0,0,0,0,0,0,0,0,0,0,0
39,0,0.7562587261199951,0,0,0,0,0,0,0,0,0,0,0,0
40,0,0.7326604723930359,0,0,0,0,0,1,0,0,1,0,0,0
41,0,0.6570468544960022,0,0,0,0,0,0,0,0,0,0,0,0
42,0,0.7097541689872742,0,0,0,0,0,0,0,0,0,0,0,0
43,0,0.9040225073695183,0,1,1,0,0,0,0,0,0,0,0,0
44,0,0.7861952185630798,0,0,0,0,0,0,0,0,1,0,0,0
45,0,0.6067605912685394,0,0,0,1,0,0,0,0,1,0,0,0
46,0,0.6634185314178467,0,0,0,0,0,0,0,0,0,0,0,0
47,0,0.6595820486545563,0,0,1,1,1,1,0,0,0,0,0,0
48,0,0.7345823645591736,0,0,0,0,0,0,0,0,1,0,0,0
49,0,0.7477030158042908,0,0,0,0,0,0,0,0,0,0,0,0
50,0,0.7878054678440094,0,0,0,0,0,1,0,0,0,0,0,0
51,0,0.6756121218204498,0,0,1,1,1,1,0,0,1,0,0,1
52,0,0.6968570053577423,0,0,0,0,0,0,0,0,1,0,0,0
53,0,0.7249674797058105,0,0,0,0,0,0,0,0,0,0,0,0
54,0,0.6679357588291168,0,0,0,0,0,0,0,0,0,0,0,0
55,0,0.6794214844703674,0,0,0,1,1,1,0,0,0,0,0,0
56,0,0.6269876658916473,0,1,1,1,1,1,0,0,0,0,0,1
57,0,0.7512699514627457,1,1,1,1,1,1,0,0,1,1,1,1
58,0,0.7148036062717438,0,0,0,0,0,1,0,0,1,0,0,0
59,0,0.7182514071464539,0,0,0,0,0,0,0,0,0,0,0,0
60,0,0.6767509877681732,0,1,1,1,1,1,0,0,1,0,0,1
61,0,0.7363442480564117,0,0,0,0,0,0,0,0,1,0,0,0
62,0,0.7340752482414246,0,0,0,0,0,0,0,0,0,0,0,0
63,0,0.7300905585289001,0,1,1,1,1,0,0,0,1,0,0,1
64,0,0.6947124898433685,0,0,0,0,0,0,0,0,0,0,0,0
65,0,0.7813771516084671,0,0,0,0,0,0,0,0,1,0,0,0
66,0,0.6614946722984314,0,0,0,0,0,0,0,0,0,0,0,0
67,0,0.6944495439529419,0,0,0,0,0,0,0,0,1,0,0,0
68,0,0.7166496515274048,0,1,1,1,1,1,0,0,1,0,1,0
69,0,0.8818456158041954,0,0,0,0,0,0,0,0,1,0,0,0
70,0,0.7137245535850525,0,0,0,0,0,1,0,0,0,0,0,0
71,0,0.8944921493530273,0,0,0,0,0,0,0,0,0,0,0,0
72,0,0.6569519340991974,0,0,0,0,0,0,0,0,0,0,0,0
73,0,0.6853774189949036,0,0,1,1,0,1,0,0,1,0,0,0
74,0,0.6757552027702332,0,1,1,1,1,1,0,0,0,1,1,1
75,0,0.7055166363716125,0,0,0,0,0,0,0,0,0,0,0,0
