,label,dist_embeds,q_flan-t5-small,q_flan-t5-base,q_flan-t5-large,q_flan-t5-xl,q_flan-t5-xxl,q_flan-ul2,q_text-ada-001,q_text-babbage-001,q_text-curie-001,q_text-davinci-001,q_text-davinci-002,q_text-davinci-003,q_chatgpt
0,0,0.9349812120199203,0,0,0,0,0,0,0,0,0,0,0,0,0
1,0,0.8417746126651764,0,0,0,0,0,0,0,0,0,0,0,0,0
2,0,0.8234987705945969,0,0,0,0,0,0,0,0,0,0,0,0,0
3,0,0.7964497804641724,0,0,0,0,0,0,0,0,0,0,0,0,0
4,0,0.8307459950447083,0,0,0,0,0,0,0,0,0,0,0,0,0
5,0,0.9609018191695213,0,0,0,0,0,0,0,0,0,0,0,0,0
6,0,1.02263112552464,0,0,0,0,0,0,0,0,0,0,0,0,0
7,0,0.9261662364006042,0,0,0,0,0,0,0,0,0,0,0,0,0
8,0,0.9629224836826324,0,0,0,0,0,0,0,0,0,0,0,0,0
9,0,0.8538705408573151,0,0,0,0,0,0,0,0,0,0,0,0,0
10,0,1.061205554753542,0,0,0,0,0,0,0,0,0,0,0,0,0
11,0,0.9574844092130661,0,0,0,0,0,0,0,0,0,0,0,0,0
12,0,0.9086339771747589,0,0,0,0,0,0,0,0,0,0,0,0,0
13,0,0.9865750623866916,0,0,0,0,0,0,0,0,0,0,0,0,0
14,0,0.9406277909874916,0,0,0,0,0,0,0,0,0,0,0,0,0
15,0,0.8094189763069153,0,0,0,0,0,0,0,0,0,0,0,0,0
16,0,0.9445423297584057,0,0,0,0,0,0,0,0,0,0,0,0,0
17,0,0.9563023671507835,0,0,0,0,0,0,0,0,0,0,0,0,0
18,0,0.8306838274002075,0,0,0,0,0,0,0,0,0,0,0,0,0
19,0,0.8417867869138718,0,0,0,0,0,0,0,0,0,0,0,0,0
20,0,0.7857499867677689,0,0,0,0,0,0,0,0,0,0,0,0,0
21,0,1.024920515716076,0,0,0,0,0,0,0,0,0,0,0,0,0
22,0,1.0278929956257343,0,0,0,0,0,0,0,0,0,0,0,0,0
23,0,0.8458791524171829,0,0,0,0,0,0,0,0,0,0,0,0,0
24,0,0.9340887367725372,0,0,0,0,0,0,0,0,0,0,0,0,0
25,0,0.9931757124140859,0,0,0,0,0,0,0,0,0,0,0,0,0
26,0,0.7942584604024887,0,0,0,0,0,0,0,0,0,0,0,0,0
27,0,0.949631854891777,0,0,0,0,0,0,0,0,0,0,0,0,0
28,0,1.0516391433775425,0,0,0,0,0,0,0,0,0,0,0,0,0
29,0,0.97633789293468,0,0,0,0,0,0,0,0,0,0,1,0,0
30,0,0.8040133416652679,0,0,0,0,0,0,0,0,0,0,0,0,0
31,0,1.0174214541912079,0,0,0,0,0,0,0,0,0,0,0,0,1
32,0,0.8223595917224884,0,0,0,0,0,0,0,0,0,0,0,0,0
33,0,0.9295719340443611,0,0,0,0,0,0,0,0,0,0,0,0,0
34,0,0.8222455084323883,0,0,0,0,0,0,0,0,0,0,0,0,0
35,0,0.8952576667070389,0,0,0,0,0,0,0,0,0,0,0,0,0
36,0,0.9995437729812693,0,0,0,1,0,0,0,0,0,0,0,0,0
37,0,0.9863708429038525,0,0,0,0,0,0,0,0,0,0,0,0,0
38,0,0.9566237591207027,0,0,0,0,0,0,0,0,0,0,0,0,0
39,0,0.8963935673236847,0,0,0,0,0,0,0,0,0,0,0,0,0
40,0,0.9224734082818031,0,0,0,0,0,0,0,0,0,0,0,0,1
41,0,0.8211573660373688,0,0,0,0,0,0,0,0,0,0,0,0,0
42,0,0.9747707936912775,0,0,0,0,0,0,0,0,0,0,0,0,0
43,0,0.8457097411155701,0,0,0,0,0,0,0,0,0,0,0,0,0
