,label,dist_embeds,q_flan-t5-small,q_flan-t5-base,q_flan-t5-large,q_flan-t5-xl,q_flan-t5-xxl,q_flan-ul2,q_text-babbage-001,q_text-curie-001,q_text-davinci-001,q_text-davinci-002,q_text-davinci-003,q_chatgpt
0,0,0.7625984251499176,0,0,0,0,0,0,1,1,0,0,0,0
1,0,0.6532343626022339,0,0,0,0,0,0,1,1,0,0,0,0
2,0,0.7450922131538391,0,0,0,0,0,0,1,1,0,0,0,0
3,0,0.7372364103794098,0,0,0,0,0,0,1,1,0,0,0,0
4,0,0.7897717654705048,0,0,0,0,0,0,1,1,0,0,0,0
5,0,0.7252103090286255,0,0,0,0,0,0,1,1,0,0,0,1
6,0,0.7964762896299362,0,0,0,0,0,0,1,1,0,1,0,1
7,0,0.8236746191978455,0,0,0,0,0,0,1,1,0,0,0,1
8,0,0.7671171724796295,0,0,0,0,0,0,1,1,0,0,0,0
9,0,0.7895141690969467,0,0,0,0,0,0,1,1,0,0,0,0
10,0,0.7066334784030914,0,0,0,0,0,0,1,1,0,0,0,0
11,0,0.7426294386386871,0,0,0,0,0,0,1,1,0,0,0,0
12,0,0.6994699835777283,0,0,0,0,0,0,1,1,0,1,0,0
13,0,0.7226062119007111,0,0,0,0,0,0,1,0,0,0,0,0
14,0,0.71535325050354,0,0,0,0,0,0,1,1,0,0,0,0
15,0,0.7153147161006927,0,0,0,0,0,0,1,1,0,0,0,0
16,0,0.7306139469146729,0,0,0,0,0,0,1,1,0,0,0,0
17,0,0.6965392529964447,0,0,0,0,0,0,1,1,0,0,0,0
18,0,0.7019253373146057,0,0,0,0,0,0,1,1,0,0,0,0
19,0,0.785910502076149,0,0,0,0,0,0,1,1,0,0,0,0
20,0,0.7433376312255859,0,0,0,0,0,0,1,1,0,0,0,0
21,0,0.8331694304943085,0,0,0,0,0,0,1,1,0,0,0,1
22,0,0.6714260876178741,0,0,0,0,0,0,1,1,0,0,0,0
23,0,0.7471610605716705,0,0,0,0,0,0,1,1,0,0,0,0
24,0,0.7430838942527771,0,0,0,0,0,0,1,1,0,0,0,0
25,0,0.8465757817029953,0,0,0,0,0,0,1,1,0,0,0,0
26,0,0.9642841927707195,0,0,0,0,0,0,1,1,0,0,0,1
27,0,0.8223473727703094,0,0,0,0,0,0,1,1,0,0,0,1
28,0,0.7417346835136414,0,0,0,0,0,0,1,1,0,0,0,0
29,0,0.6491887867450714,0,0,0,0,0,0,1,1,0,0,0,0
30,0,0.6477109789848328,0,0,0,0,0,0,1,1,0,0,0,0
31,0,0.6884105503559113,0,0,0,0,0,0,1,1,0,0,0,0
32,0,0.8550846725702286,0,0,0,0,0,0,1,1,0,0,0,1
33,0,0.7160274386405945,0,0,0,0,0,0,1,1,0,0,0,0
34,0,0.7727952897548676,0,0,0,0,0,0,1,1,0,0,0,1
35,0,0.682075023651123,0,0,0,0,0,0,1,1,0,0,0,0
36,0,0.6002444326877594,0,0,0,0,0,0,1,1,0,0,0,0
37,0,0.8018977642059326,0,0,0,0,0,0,1,1,0,0,0,1
38,0,0.738898903131485,0,0,0,0,0,0,1,1,0,0,0,0
39,0,0.7283815741539001,0,0,0,0,0,0,1,1,0,0,0,0
40,0,0.7498482763767242,0,0,0,0,0,0,1,1,0,0,0,0
41,0,0.7132461071014404,0,0,0,0,0,0,1,1,0,0,0,0
42,0,0.7136250138282776,0,0,0,0,0,0,1,1,0,0,0,0
43,0,0.9111195281147957,0,0,0,0,0,0,1,1,0,0,0,0
44,0,0.7905767261981964,0,0,0,0,0,0,1,1,0,0,0,0
45,0,0.7261960208415985,0,0,0,0,0,0,1,1,0,1,0,1
46,0,0.6782057285308838,0,0,0,0,0,0,1,1,0,0,0,0
47,0,0.7472196519374847,0,0,0,0,0,0,1,1,0,0,0,0
48,0,0.784689649939537,0,0,0,0,0,0,1,1,0,0,0,0
