,label,dist_embeds,q_flan-t5-small,q_flan-t5-base,q_flan-t5-large,q_flan-t5-xl,q_flan-t5-xxl,q_flan-ul2,q_text-ada-001,q_text-babbage-001,q_text-curie-001,q_text-davinci-001,q_text-davinci-002,q_text-davinci-003,q_chatgpt
0,0,0.9744728449732065,0,0,0,0,0,0,0,0,0,0,0,0,1
1,0,0.9513760581612587,0,0,0,0,0,0,0,0,0,0,0,0,0
2,0,0.8555926382541656,0,0,0,0,0,0,0,0,0,0,0,0,0
3,0,0.8199363052845001,0,0,0,0,0,0,0,0,0,0,0,0,0
4,0,0.8748987913131714,0,0,0,0,0,0,0,0,0,0,0,0,0
5,1,0.9443469867110252,0,0,0,0,0,0,0,0,0,0,0,0,1
6,0,0.9822390470653772,0,0,0,0,0,0,0,0,0,0,0,0,0
7,0,0.9351109489798546,0,0,0,0,0,0,0,0,0,0,0,0,0
8,0,0.7957759648561478,0,0,0,0,0,0,0,0,0,0,0,0,1
9,0,0.9145775437355042,0,0,0,0,0,0,0,0,0,0,0,0,0
10,0,0.9977373024448752,0,0,0,0,0,0,0,0,0,0,0,0,0
11,0,0.9049167782068253,0,0,0,0,0,0,0,0,0,0,0,0,1
12,0,0.8719703108072281,0,0,0,0,0,0,0,0,0,0,0,0,0
13,0,0.9711677432060242,0,0,0,0,0,0,0,0,0,0,0,0,1
14,0,1.0175046175718307,0,0,0,0,0,0,0,0,0,0,0,0,0
15,0,0.9936274592764676,0,0,0,0,0,0,0,0,0,0,0,0,0
16,0,0.9015034437179565,0,0,0,0,0,0,0,0,0,0,0,0,1
17,0,0.9753836169838905,0,0,0,0,0,0,0,0,0,0,0,0,0
18,0,0.950774259865284,0,0,0,0,0,0,0,0,0,0,0,0,0
19,0,0.8890839889645576,0,0,0,0,0,0,0,0,0,0,0,0,0
20,0,0.9294292405247688,0,0,0,0,0,0,0,0,0,0,0,0,0
21,0,1.0768650472164154,0,0,0,0,0,0,0,0,0,0,0,0,0
22,0,0.779333084821701,0,0,0,0,0,0,0,0,0,0,0,0,1
23,0,0.8753250017762184,0,0,0,0,0,0,0,0,0,0,0,0,0
24,0,1.002678506076336,0,0,0,0,0,0,0,0,0,0,0,0,0
25,0,0.9501633867621422,0,0,0,0,0,0,0,0,0,0,0,0,0
26,0,0.887086920440197,0,0,0,0,0,0,0,0,0,0,0,0,0
27,0,0.8409300446510315,0,0,0,0,0,0,0,0,0,0,0,0,0
28,0,1.0194312576204538,0,0,0,0,0,0,0,0,0,0,0,0,0
29,0,0.9821540247648954,0,0,0,0,0,0,0,0,0,0,0,0,0
30,0,0.8350765407085419,0,0,0,0,0,0,0,0,0,0,0,0,0
31,0,0.8994390144944191,0,0,0,0,0,0,0,0,0,0,0,0,0
32,0,0.9744122847914696,0,0,0,0,0,0,0,0,0,0,0,0,0
33,0,1.0697964280843735,0,0,0,0,0,0,0,0,0,0,0,0,0
34,0,0.8907769843935966,0,0,0,0,0,0,0,0,0,0,0,0,0
35,0,0.9307471662759781,0,0,0,0,0,0,0,0,0,0,0,0,0
36,0,0.9579703733325005,0,0,0,0,0,0,0,0,0,0,0,0,0
