,label,dist_embeds,q_flan-t5-small,q_flan-t5-base,q_flan-t5-large,q_flan-t5-xl,q_flan-t5-xxl,q_flan-ul2,q_text-babbage-001,q_text-curie-001,q_text-davinci-001,q_text-davinci-002,q_text-davinci-003,q_chatgpt
0,0,1.0029283661860973,0,0,0,1,0,0,0,0,0,0,0,0
1,0,0.7985861599445343,0,0,1,1,1,1,0,0,0,0,0,0
2,0,0.7977280020713806,0,0,0,1,0,0,0,0,0,0,0,0
3,0,0.8505436331033707,0,0,0,1,0,0,0,0,0,0,0,0
4,0,0.81488898396492,0,0,0,1,1,0,0,0,0,0,0,0
5,0,0.8350270390510559,0,0,0,1,0,0,0,0,0,0,0,0
6,0,0.8075684756040573,0,0,1,0,0,0,0,0,0,0,0,0
7,0,0.8515602052211761,0,0,0,1,0,0,0,0,0,0,0,0
8,0,0.76203553378582,0,0,0,1,1,0,0,1,0,0,0,0
9,0,0.8401082903146744,0,0,0,1,0,0,0,1,0,0,0,0
10,0,0.8046206831932068,0,0,0,1,0,0,0,1,0,0,0,0
11,0,0.679656445980072,0,0,0,1,0,0,0,0,0,0,0,0
12,0,0.7540420442819595,0,0,0,1,1,0,0,0,0,0,0,0
13,0,0.6467528939247131,0,0,0,1,0,0,0,0,0,0,0,0
14,0,0.8581238389015198,0,0,0,1,1,0,0,0,0,0,0,0
15,0,0.8823514431715012,0,0,0,1,0,1,0,0,0,0,0,0
16,0,0.7199642658233643,0,0,0,1,1,1,0,0,0,0,0,0
17,0,0.801497220993042,0,0,0,1,0,0,0,0,0,0,0,0
18,0,0.9252729713916779,0,0,0,1,1,0,0,0,0,0,0,0
19,0,0.7608665823936462,0,0,0,1,1,0,0,0,0,0,0,0
20,0,0.8575674593448639,0,0,0,1,0,0,0,0,0,0,0,0
21,0,0.7133325636386871,0,0,0,1,0,0,0,0,0,0,0,0
22,0,0.8601120263338089,0,0,0,1,0,1,0,0,0,0,0,0
23,0,0.7653547078371048,0,0,0,1,0,0,0,0,0,0,0,0
24,0,0.7398760616779327,0,0,1,1,0,0,0,0,0,0,0,0
25,0,0.8809055313467979,0,0,0,1,1,0,0,0,0,0,0,0
26,0,0.8152231127023697,0,0,0,1,1,1,0,0,0,0,0,0
27,0,0.8507980555295944,0,0,0,1,1,0,0,0,0,0,0,0
28,0,0.9242419004440308,0,0,1,1,1,1,0,0,0,0,0,0
29,0,0.8429190665483475,0,0,0,1,0,0,0,0,0,0,0,0
30,0,0.803253561258316,0,0,0,1,0,0,0,0,0,0,0,1
31,0,0.7061868607997894,0,0,1,1,1,1,0,0,0,0,0,1
32,0,0.6428334712982178,0,0,0,1,1,1,0,0,0,0,0,1
33,0,0.743008017539978,0,0,0,1,1,0,0,0,0,0,0,0
34,0,0.830520823597908,0,0,0,1,1,0,0,0,0,0,0,0
35,0,0.7799153476953506,0,0,0,1,0,0,0,1,0,0,0,0
36,0,0.9123372137546539,0,0,0,1,0,0,0,0,0,0,0,0
37,0,0.8414184153079987,0,0,0,1,0,0,0,0,0,0,0,0
38,0,0.7903904914855957,0,0,0,1,0,0,0,0,0,0,0,0
39,0,0.8510063886642456,0,0,1,0,0,0,0,0,0,0,0,0
40,0,0.7861081957817078,0,0,0,1,0,0,0,0,0,0,0,0
41,0,0.7915313988924026,0,0,1,1,1,1,0,0,0,0,0,0
42,0,0.7746536731719971,0,0,0,0,0,0,0,0,0,0,0,0
43,0,0.7772636264562607,0,0,0,1,1,0,0,0,0,0,0,0
44,0,0.6634440422058105,0,0,0,1,0,1,0,0,0,0,0,0
45,0,0.7603776454925537,0,0,0,0,0,0,0,0,0,0,0,0
46,0,0.818668007850647,0,0,0,1,0,0,0,0,0,0,0,0
47,0,0.8059791177511215,0,0,0,1,0,0,0,0,0,0,0,0
48,0,0.8212545067071915,0,0,0,1,1,0,0,0,0,0,0,0
49,0,0.9377608112990856,0,0,0,1,0,0,0,0,0,0,0,0
50,0,0.8299667686223984,0,0,0,1,1,0,0,0,0,0,0,0
51,0,0.7811925113201141,0,0,0,1,1,0,0,1,0,0,0,0
52,0,0.7399899661540985,0,0,0,1,0,0,0,0,0,0,0,0
53,0,1.0099198734387755,0,0,0,1,0,0,0,1,0,0,0,0
54,0,0.8174480050802231,0,0,0,1,0,0,0,0,0,0,0,0
55,0,0.6970517635345459,0,0,0,1,1,0,0,0,0,0,0,0
56,0,0.830664724111557,0,0,0,1,0,0,0,0,0,0,0,0
57,0,0.7609109133481979,0,0,1,1,1,1,0,0,0,0,0,1
58,0,0.7893495410680771,0,0,0,1,0,0,0,0,0,0,0,0
59,0,0.7988459169864655,0,0,0,1,1,0,0,0,0,0,0,0
60,0,0.7511774897575378,0,0,0,1,0,0,0,0,0,0,0,0
61,0,0.7656911611557007,0,0,0,1,0,0,0,0,0,0,0,0
62,0,0.9118417054414749,0,0,1,1,1,0,0,0,0,0,0,0
63,0,0.8125142008066177,0,0,1,1,0,0,0,0,0,0,0,0
64,0,0.8539668023586273,0,0,0,1,0,0,0,0,0,0,0,0
65,0,0.7889924049377441,0,0,0,1,0,0,0,0,0,0,0,0
66,0,0.9481986314058304,0,0,0,1,0,0,0,0,0,0,0,0
67,0,0.9192670732736588,0,0,0,1,0,0,0,0,0,0,0,0
68,0,0.8634739816188812,0,0,0,1,0,0,0,0,0,0,0,0
69,0,0.7327311635017395,0,0,0,1,0,0,0,0,0,0,0,0
70,0,0.8234296888113022,0,0,0,1,1,0,0,1,0,0,0,0
71,0,0.7402225434780121,0,0,1,1,1,1,0,0,0,0,0,0
72,0,0.857782244682312,0,0,0,1,0,1,0,1,0,0,0,0
73,0,0.8332789689302444,0,0,0,0,0,0,0,0,0,0,0,0
74,0,0.8429770618677139,0,0,0,1,1,0,0,0,0,0,0,0
75,0,0.8202187567949295,0,0,0,1,0,0,0,1,0,0,0,0
76,0,1.0055070673115551,0,0,0,1,0,0,0,0,0,0,0,0
77,0,0.8311100900173187,0,0,0,1,0,0,0,0,0,0,0,0
78,0,0.8355190604925156,0,0,0,1,0,0,0,0,0,0,0,0
79,0,0.876040630042553,0,0,0,1,0,0,0,1,0,0,0,0
80,0,0.8500190377235413,0,0,0,1,0,0,0,0,0,0,0,0
81,0,0.8326830416917801,0,0,1,1,1,1,0,0,0,0,0,0
82,0,0.8652258813381195,0,0,1,0,0,0,0,0,0,0,0,0
83,0,0.7581693828105927,0,0,0,1,0,0,0,0,0,0,0,0
84,0,0.76919224858284,0,0,0,1,0,0,0,0,0,0,0,1
85,0,0.7481180429458618,0,0,0,1,0,0,0,0,0,0,0,0
86,0,0.8319538086652756,0,0,0,1,0,1,0,0,0,0,0,0
87,0,0.7585405558347702,0,0,1,1,0,0,0,0,0,0,0,0
88,0,0.8822944387793541,0,0,0,1,0,0,0,0,0,0,0,0
89,0,0.7540552020072937,0,0,0,1,0,0,0,1,0,0,0,0
90,0,0.8315694332122803,0,0,0,1,0,0,0,0,0,0,0,0
91,0,0.6915775239467621,0,0,0,1,1,1,0,0,0,0,0,1
92,0,0.9938473366200924,0,0,0,1,0,0,0,0,0,0,0,0
93,0,0.8334160447120667,0,0,0,1,0,0,0,0,0,0,0,0
94,0,0.893758051097393,0,0,0,1,0,0,0,0,0,0,0,0
95,0,0.9057781770825386,0,0,0,1,0,0,0,0,0,0,0,0
96,0,0.8776306286454201,0,0,0,1,0,0,0,0,0,0,0,0
97,0,0.7301703989505768,0,0,0,1,1,0,0,0,0,0,0,0
98,0,0.8289024829864502,0,0,0,1,0,0,0,0,0,0,0,0
99,0,0.8372116982936859,0,0,0,1,0,0,0,0,0,0,0,0
100,0,0.7312203049659729,0,0,1,1,0,0,0,0,0,0,0,0
101,0,0.7026374936103821,0,0,0,1,0,1,0,0,0,0,0,0
102,0,0.8268210291862488,0,0,0,1,0,1,0,0,0,0,0,0
103,0,0.7823463976383209,0,0,0,1,0,0,0,0,0,0,0,0
104,0,0.8021366447210312,0,0,0,1,1,0,0,0,0,0,0,0
