,label,dist_embeds,q_flan-t5-small,q_flan-t5-base,q_flan-t5-large,q_flan-t5-xl,q_flan-t5-xxl,q_flan-ul2,q_text-babbage-001,q_text-curie-001,q_text-davinci-001,q_text-davinci-002,q_text-davinci-003,q_chatgpt
0,1,0.8976443037390709,0,1,0,1,1,0,0,0,1,1,0,1
1,1,0.8396030813455582,0,1,0,1,0,0,0,0,1,1,0,1
2,1,0.8385230451822281,0,0,0,1,1,1,0,0,1,1,0,1
3,1,0.7642150819301605,0,1,1,1,1,1,0,0,1,1,1,1
4,1,0.833189383149147,0,1,0,0,0,0,0,0,1,1,0,0
5,1,0.8646439760923386,0,1,0,0,0,0,0,0,1,1,0,0
6,1,0.9464395195245743,0,1,0,0,1,0,0,0,1,1,1,1
7,1,0.8704214543104172,0,1,1,1,0,0,0,0,1,1,0,0
8,1,0.8117772787809372,0,1,0,1,0,1,0,0,1,1,0,0
9,1,0.7889099419116974,0,1,0,0,1,1,0,0,1,1,0,1
10,1,0.8469869941473007,0,1,0,1,0,0,0,0,1,0,0,0
11,1,0.8534741252660751,0,1,0,0,0,0,0,0,1,1,0,1
12,1,0.8324921429157257,0,1,0,1,1,0,0,0,1,1,0,0
13,1,0.8183268904685974,0,1,1,1,0,1,0,0,1,1,0,1
14,1,0.8387517631053925,0,1,0,0,0,0,0,0,1,1,0,0
15,1,0.8978065252304077,0,1,0,0,0,0,0,0,0,0,0,0
16,1,0.8821565732359886,0,1,0,1,0,0,0,0,1,1,0,0
17,1,0.7373480498790741,0,0,1,0,0,0,0,0,1,0,0,0
18,1,0.8299883306026459,0,1,0,0,0,0,0,0,1,0,0,0
19,1,0.7648311406373978,0,1,0,0,0,0,0,0,1,1,0,1
20,1,0.7605649083852768,0,1,1,1,1,1,0,0,1,0,0,1
21,1,0.9751491006463766,0,1,1,1,1,0,0,0,1,1,0,1
22,1,0.9547663852572441,0,1,0,0,0,0,0,0,1,0,0,0
23,1,0.8632999062538147,0,1,0,0,0,0,0,0,1,0,0,0
